Temperature (°C),Humidity (%),Soil Moisture (%),Light Intensity,Pressure (hPa),Predicted Crop
19.10737118,84.22975962,21.99752159,1,1018.290017,Cabbage
26.27204166,69.5584193,22.61834403,1,1004.928639,Chili
30.95304373,68.26028875,67.30266395,1,972.1745342,Millets
22.79271254,85.47677553,7.27226696,1,1015.229952,Potato
36.96443941,98.57037523,32.30275579,0,989.6905259,Barley
22.3640433,52.67723223,99.92744889,0,1034.168491,Maize
34.46420676,47.62128331,41.68125151,1,978.5283889,Cabbage
32.86612515,62.4169,34.59831169,1,973.1618122,Chili
25.41331351,43.75503318,27.33442092,1,992.5083678,Peas
24.2238504,93.12619473,93.78474791,1,1032.553159,Pulses
16.48309118,73.49229325,75.88218045,0,1048.379661,Pulses
23.67580399,70.76378971,7.60933923,1,992.3509851,Sorghum
40.3746638,53.6876452,40.48064886,1,1043.741604,Mustard
42.61362477,77.29795489,77.40942699,0,987.245763,Brinjal
40.48746782,89.15726158,80.50117472,1,1028.425199,Barley
30.65938866,61.00713097,96.28227808,1,963.0518973,Cabbage
19.84179537,79.30249338,77.72047733,1,980.7478776,Maize
22.03364073,49.76067724,39.34677294,0,978.7903002,Groundnut
40.16070248,48.67898088,0.118163598,0,1033.065666,Sugarcane
20.41971479,51.15791265,41.71491785,0,1011.602306,Peas
35.32298214,60.44872413,65.27420042,1,976.2126249,Cabbage
21.29955802,47.26060447,66.82829319,1,997.6944625,Maize
26.10096599,70.46123138,4.045272983,1,1038.379587,Onion
30.96421565,95.27129386,91.09718864,0,963.2880025,Onion
40.2235836,70.77319216,76.07364105,0,976.4588156,Barley
32.51138926,79.63632844,47.95821524,0,972.7758887,Tobacco
38.05888189,98.0620431,28.2975065,0,1020.681161,Rice
44.45840989,64.47847946,28.65748952,1,955.3821566,Wheat
19.25503582,74.11869405,11.38078578,1,983.258918,Tobacco
22.89315088,46.49658377,66.60258652,0,1030.8749,Pulses
36.63434968,74.01197485,6.197813978,1,955.5876013,Rice
42.54020921,50.0868097,0.870060885,0,963.4313234,Wheat
21.53684803,87.75979239,53.76046395,0,968.0520759,Cotton
28.018908,43.90494658,31.87838285,1,967.8026755,Chili
28.3972469,40.30331353,2.421106101,1,1028.512587,Brinjal
26.98347877,84.34658874,15.40519062,0,1006.074293,Potato
26.36714444,82.07255428,90.62749959,1,958.287239,Pulses
40.40018722,60.58770198,38.16969619,1,987.2267691,Cabbage
17.27249278,72.02620959,77.00564538,1,993.3855198,Pulses
35.08925325,99.1828529,71.66248318,1,990.0555517,Cabbage
18.61004518,50.84225522,29.30651851,0,1040.253786,Onion
25.28165733,61.30906959,1.557293658,1,1020.540706,Sorghum
28.15972367,35.25526417,78.81077271,1,1009.814932,Maize
15.24517231,65.06917251,79.23163434,1,983.7908355,Pulses
27.31148051,92.88825604,31.79714667,0,990.085066,Barley
43.48071348,48.10066298,14.41052439,0,1034.568249,Rice
26.57712237,74.07558386,76.19653563,1,1013.127286,Cotton
40.20968241,51.12616431,39.75767354,1,980.7527495,Groundnut
33.26766855,66.10412214,4.794721088,1,1001.240805,Sorghum
41.47135554,93.99413422,0.721439226,1,972.2147595,Wheat
31.96511373,74.26572973,95.91359498,0,1010.555169,Cauliflower
19.14563329,64.17523592,62.03397649,0,1000.339535,Maize
34.57626186,32.75031659,39.25746596,1,995.3819212,Tomato
26.07114968,68.1024186,78.14289166,1,964.2154538,Cotton
28.1163613,31.45979369,99.07789283,1,1023.526717,Pulses
33.30972175,65.41841306,93.87485253,0,951.8948793,Barley
33.82200459,61.98383578,17.41714213,0,1040.006824,Barley
37.97044033,36.02563423,41.22291187,0,1014.34468,Chili
29.36411913,55.27893775,6.454559279,0,1024.323886,Sorghum
16.0065757,71.60322821,92.99512639,1,962.0664355,Cotton
22.71675163,49.2942246,50.97606407,1,960.9175489,Cotton
30.27403963,65.77738261,85.27840578,0,976.8392454,Millets
32.43748132,82.43978192,39.11128327,0,1005.060946,Groundnut
20.70824582,45.19047678,24.99094145,1,979.7017713,Cabbage
41.9497939,56.65500391,2.885081825,1,1038.572752,Sugarcane
35.2787669,69.54956623,28.49726043,0,964.5159729,Rice
34.6603924,39.44044292,18.12106217,1,987.4921933,Sorghum
15.56239479,84.12836448,92.73342643,1,977.2148723,Cotton
43.14731321,33.60389344,88.09284929,0,1039.931029,Cabbage
21.09295633,71.035906,32.30773162,1,977.1836428,Tobacco
19.92911311,62.94416721,96.49807359,0,1046.204406,Cotton
16.72102713,33.27342345,63.32808663,0,988.7102995,Cotton
39.14925474,46.88437112,71.3410056,0,990.409308,Groundnut
41.39559356,91.18504776,22.66525895,1,1027.922691,Wheat
39.62602017,46.40409653,50.73105963,0,1048.480033,Sorghum
20.0961305,84.35839851,79.40116992,1,979.7081925,Pulses
16.4122449,54.14791081,59.07242765,1,1033.964472,Pulses
18.04555645,72.51566588,56.57019409,1,1006.72117,Maize
21.04905962,39.85159614,94.44794847,1,985.8635894,Pulses
26.5133652,72.50905901,12.00468949,1,1020.906591,Potato
34.12087709,94.96730997,98.46211654,0,1005.741164,Brinjal
41.5561925,30.21390428,72.60851249,1,962.8215482,Barley
15.87876233,99.77970616,67.4139182,0,1007.246725,Pulses
41.98734701,76.91531931,91.48461477,0,982.9298779,Cabbage
35.39073029,60.48467861,98.68359637,0,998.5205893,Sorghum
24.2901131,48.63425617,56.86743849,1,995.7563555,Maize
16.8037171,68.82111724,97.34264318,0,1036.289877,Pulses
20.87849858,69.55041899,81.6221449,0,965.1007117,Pulses
31.44674524,89.58917196,62.0421802,0,981.5142026,Potato
27.87731186,45.96168762,18.60676925,0,1015.536522,Barley
29.1617854,41.13035678,97.05387964,1,969.5856169,Maize
18.9111465,82.68315925,5.778092782,1,956.585353,Brinjal
36.58232416,32.57345674,79.89545024,0,1049.995725,Chili
41.66102018,85.41868006,40.03930954,0,1031.04711,Millets
44.08940334,92.29851678,44.28020755,0,1048.129167,Potato
21.78563901,56.85747669,42.76869636,0,1046.653478,Cauliflower
15.02169635,99.61966565,52.74294834,0,958.6092661,Pulses
28.66388187,54.29201016,47.97586263,0,1039.526482,Millets
21.75833068,85.42213452,59.73491831,0,971.3924731,Pulses
26.76910953,81.86572504,62.76156171,0,1003.078694,Cotton
35.78152173,83.06752862,82.40185204,1,1036.608397,Peas
40.91491296,87.97723877,5.984948863,1,1004.730729,Rice
38.22668277,91.57174748,99.32195256,0,1022.209326,Tomato
17.16666982,94.31498826,68.69362353,0,1019.64693,Pulses
16.3663101,70.99677092,32.96410968,0,972.1422555,Cauliflower
27.92087232,83.20605162,38.10232312,1,1036.441148,Cauliflower
16.2186788,54.33860943,11.00123628,1,955.0510601,Cabbage
37.18980443,91.55685954,79.02404088,0,1007.306445,Onion
44.49128956,87.81796796,8.722499119,0,989.2189725,Sugarcane
31.81417003,74.10641098,49.85458174,0,986.842369,Barley
32.0036703,40.27678256,18.81068445,0,992.3910199,Onion
28.87795458,60.15328318,94.27223484,0,997.4517423,Cotton
41.55927138,46.77549893,52.00124901,1,1033.498088,Cauliflower
26.91781209,30.42825585,96.68496231,0,985.3686205,Cotton
28.49521501,72.13100471,76.46427301,1,1018.284274,Pulses
25.09195795,41.92796737,91.94460935,0,978.4578907,Pulses
35.24283094,66.65151968,4.19527374,1,981.3134324,Wheat
34.69045087,46.72114225,51.30701156,1,1012.221478,Tomato
32.33470824,43.08738052,53.33442713,1,1029.226357,Cabbage
43.77212507,30.92605258,51.52582307,1,1048.347031,Cabbage
34.91284422,75.93696684,31.28402052,0,1012.610822,Peas
21.57997877,97.61754676,51.20745728,1,990.5366258,Pulses
32.26282607,85.14315552,25.88217219,0,1006.458732,Brinjal
15.56132496,40.80124031,82.39897172,0,998.3223714,Cotton
39.5739414,72.30577903,36.89469157,0,1003.345231,Tomato
20.48811146,74.5616505,70.41246813,1,981.376222,Cotton
24.73493966,85.90984238,26.14530713,1,1009.541269,Cabbage
37.59082021,75.3966703,83.42745862,1,1028.281896,Sorghum
15.02498235,60.63712834,32.33469018,1,990.9947704,Onion
22.33143795,98.26111836,44.65856569,1,1029.880087,Barley
30.0360604,64.08685615,82.35787039,0,975.0514044,Onion
33.24570616,45.55715441,17.6573769,1,979.438603,Potato
29.94354579,40.80923034,20.05334643,1,986.3957171,Cauliflower
40.17906649,81.81771158,67.28711113,0,998.2348491,Potato
15.21389288,33.9255864,37.48302595,1,964.9324352,Mustard
44.77500244,58.54023524,78.54988051,1,1021.597177,Cauliflower
41.57424041,93.33903421,26.72433037,1,1044.444635,Sugarcane
20.34410502,30.49225294,83.71992821,1,983.4583482,Pulses
27.46038566,71.19232015,39.6197561,0,979.5082687,Onion
42.54776257,94.0153496,62.82457322,1,986.9922165,Potato
23.61585015,77.32653797,89.25975928,0,1004.756589,Maize
37.29722448,84.45431564,37.8896163,0,1046.210843,Cauliflower
30.81694071,70.33960654,44.84705785,0,998.1311692,Cauliflower
17.26533689,30.45705262,2.923056454,1,1022.185418,Potato
34.56834108,50.00493285,39.44266339,1,989.7893723,Cabbage
20.69383522,98.26206002,11.37498844,1,952.0078905,Barley
34.62820032,49.41367292,44.88268654,0,1007.466163,Tobacco
15.07731411,40.16633917,28.3152384,0,982.0735283,Millets
40.35123209,67.50631089,27.43998109,0,993.192468,Sugarcane
15.79413377,82.14403266,66.13596731,1,960.3954915,Pulses
35.19893513,64.96263736,99.95401874,0,1025.915957,Millets
39.42906576,73.91035886,8.875579943,1,992.7092916,Sugarcane
34.70081867,85.15212568,49.13048068,1,952.1951514,Tobacco
29.2429523,97.78443271,5.690245433,1,988.8527392,Groundnut
31.56934139,48.94842506,96.53102343,0,1047.900036,Onion
22.32622534,68.82651264,1.178571468,1,1029.693076,Tomato
35.37790879,87.30028327,18.39049962,1,1038.510829,Sugarcane
28.05670367,76.76332471,80.89645423,0,1011.616502,Maize
24.65517094,69.55106205,46.76071893,0,1035.871758,Cauliflower
40.19743307,95.45673858,73.0597975,1,963.2027225,Sorghum
18.66857928,95.39534538,92.83535336,1,971.5848548,Pulses
27.78408537,38.20580528,26.26187689,1,955.477675,Cabbage
39.7620133,37.14902084,28.035083,0,1037.923641,Sugarcane
18.72179903,85.84106734,63.29699564,1,973.5284835,Pulses
39.55969312,30.91253309,93.61778811,1,1000.748033,Mustard
34.95955509,37.41786699,64.94715161,0,1027.330738,Groundnut
16.61418783,34.99068012,81.19754139,0,1036.150024,Maize
33.40051196,73.1644389,63.11193437,1,968.6521109,Tomato
19.78364727,92.02472983,2.514550046,1,1042.717133,Barley
15.32946511,92.98820129,75.60163497,0,1046.769097,Maize
38.99706041,63.53150286,44.26634432,1,1043.924133,Mustard
37.10019355,64.30958253,9.03711636,1,1017.907711,Rice
38.96623688,41.22732044,78.79553051,1,1014.656708,Groundnut
29.02828213,40.86840516,24.11458559,1,1016.727629,Peas
16.87457782,72.63309135,93.81992848,0,1020.165258,Maize
23.20154252,67.17838529,48.08819632,0,1005.08861,Onion
44.39289243,73.54865404,47.99401298,1,980.7941074,Tobacco
20.75996371,51.33143111,68.91959312,1,985.2916189,Maize
24.92769102,48.35473794,11.93094758,0,1003.440976,Tobacco
18.38819854,39.39654948,60.65479885,0,1041.359155,Pulses
34.9104433,64.42530577,81.63930569,1,976.0692967,Groundnut
38.63868732,48.52667112,22.46453453,0,1008.649954,Rice
32.51372696,54.57829524,2.363680611,0,1000.749126,Chili
22.9851285,40.521128,93.45038754,0,1046.844149,Cotton
44.7199652,44.76031881,7.152336766,0,973.9596469,Wheat
36.36091694,67.80540286,16.82275969,1,983.6674857,Sugarcane
42.26875609,76.97981551,62.6720678,0,1022.87158,Cabbage
35.46570278,57.54443878,16.06223793,1,1046.672576,Rice
29.14577709,31.0241661,5.62756547,1,1007.298058,Tobacco
21.2755684,50.09816284,38.92255702,1,951.6784679,Peas
42.77473204,67.42038282,6.753365178,0,1031.442331,Sugarcane
42.21857949,42.11761108,46.13566953,1,982.6188113,Cabbage
39.68394604,52.03787403,28.80985233,1,956.3382597,Wheat
35.26684308,97.47042742,77.34144269,0,1019.227785,Cabbage
21.88093684,79.26857852,44.81150696,0,976.6157726,Sorghum
43.58691149,32.08072661,67.32353647,0,1045.979913,Potato
29.00551695,85.24616081,87.46247113,1,968.0520589,Cotton
23.71563105,93.49066057,18.33415068,0,987.1429891,Barley
16.93247124,86.69608308,91.82474148,0,967.6462918,Cotton
17.2568203,75.05729892,18.74319053,1,988.06034,Potato
23.81758392,74.46695893,68.42127091,0,953.0692222,Cotton
23.57582459,69.69650437,95.03450139,0,978.4847039,Maize
35.19573838,97.36181588,10.59715255,1,994.2993393,Sugarcane
22.5237106,96.86652549,40.25613424,0,997.4962287,Cauliflower
15.01731067,44.48965366,92.27056034,0,970.7149337,Maize
22.49413556,44.40749909,24.00840354,0,962.9622125,Peas
21.77912862,61.5904436,31.71667926,1,951.8210438,Brinjal
15.08080968,80.06522274,54.02625243,1,1010.184983,Pulses
26.36140857,94.93622523,45.10726877,0,960.168464,Mustard
18.58424352,34.44304631,39.15609802,0,1028.698629,Potato
44.55583649,94.98045265,99.73707939,0,953.9217821,Mustard
32.42121307,33.97100164,98.02773281,1,952.187808,Sorghum
18.11874631,35.16279172,41.66247645,1,1020.698138,Brinjal
30.47826607,46.16400483,84.47251439,1,1003.152322,Brinjal
39.1784457,84.93062875,73.41669607,1,1042.942095,Cauliflower
38.07835685,61.25503387,85.77300549,0,1030.02453,Potato
34.58467842,85.64347132,9.526321082,0,1023.015279,Millets
42.08964892,89.22199903,31.83258141,1,969.4556092,Groundnut
44.57925677,50.15061141,38.93429431,0,1044.591823,Chili
32.63843368,77.98469939,40.27343415,1,1019.191555,Barley
39.43864415,35.5492892,21.57989183,1,977.7090857,Sugarcane
17.97098212,87.99932815,70.44856884,0,958.0960249,Cotton
25.94138905,63.28146065,31.71089378,0,1034.852292,Mustard
16.03484303,96.93739256,62.92209678,1,1009.042601,Pulses
17.12716608,79.40502274,77.23903155,0,1031.057445,Cotton
31.51641629,41.08857375,63.95984527,0,980.0941175,Onion
26.9864941,68.19168959,53.22386713,0,1033.980296,Maize
22.08314304,71.21187074,50.92797887,1,1037.787322,Maize
27.28115025,99.86711356,66.75970403,1,1046.631339,Cotton
41.07375992,84.02575855,59.18402435,1,995.0372139,Tobacco
39.40498665,88.47881556,22.1485374,1,1034.081589,Sugarcane
40.90358079,42.89235945,13.14904445,1,1029.15913,Wheat
41.86037648,46.33469934,32.36288678,1,1021.629322,Peas
29.27142841,68.12507324,87.80401675,1,1021.436594,Maize
40.23565059,75.35645052,12.59203794,1,1029.565104,Sugarcane
15.67015039,32.19114727,61.46171569,1,964.2974436,Maize
41.69991781,51.87904945,6.184928372,0,1042.013191,Wheat
17.10849723,99.2183835,19.3134512,0,985.4141244,Sorghum
35.52682329,99.46109175,53.75195803,1,975.9277025,Cabbage
26.58218041,39.31895718,13.70194272,0,1005.87778,Cabbage
17.85006671,77.05648845,40.84613368,1,1027.821162,Millets
43.18955407,77.46519055,84.0085317,1,969.692408,Tobacco
20.09098129,41.06185737,41.61500373,0,998.0178633,Barley
33.60200713,86.20803808,97.37939138,0,1018.244548,Groundnut
19.68565714,94.40518594,20.56137304,1,1009.297975,Peas
43.23645766,63.38052096,99.54495981,1,1002.602734,Millets
22.33126917,65.79434428,78.90418592,0,975.6725736,Maize
40.03381699,74.25954563,95.84683873,1,1033.872649,Brinjal
29.36608167,83.65562923,64.89965872,0,1008.816472,Pulses
27.38544309,97.90776838,47.79544658,1,973.6852398,Sorghum
23.68471185,41.97092217,57.22238906,1,993.4980496,Maize
35.19632709,99.46947241,3.891777161,1,1047.770425,Rice
34.29414239,65.15870409,86.6570589,1,992.2253836,Potato
16.51937142,71.52460522,53.00369834,1,950.930935,Pulses
19.5431357,65.91974597,48.69794914,0,995.5874392,Tomato
43.10243505,67.88135412,5.453634745,1,977.2991876,Sugarcane
36.75528297,37.01795534,95.8353314,1,1034.910744,Tomato
36.11787967,44.68163493,52.47986248,1,1043.994056,Barley
21.84153733,61.27184378,54.7716313,1,992.9366046,Cotton
19.45970216,48.76206521,79.79982943,0,953.2928803,Cotton
42.03468886,88.92868762,67.28253096,0,953.024397,Peas
35.99390619,32.14803804,76.61442447,1,1037.756611,Chili
26.34076297,57.10632747,11.77762701,1,1012.242241,Sorghum
35.5937351,88.3789144,41.3285009,0,968.9320955,Tomato
34.27223223,87.15207244,83.16666324,0,1032.625986,Tomato
28.46502071,83.05533192,43.69886297,1,1038.793058,Mustard
30.41939661,48.59837351,27.38209222,1,982.3217935,Millets
44.13095616,35.86822942,4.084206894,0,1017.400846,Wheat
34.42771618,58.60939193,78.31876913,0,1004.632873,Groundnut
42.22074071,43.93145209,73.88925612,0,981.0165429,Millets
43.02833119,80.10422441,55.87883749,1,1021.593855,Potato
15.63237413,38.2336554,16.18928977,1,950.8086644,Barley
30.53693781,74.27874674,64.10655712,1,1049.310716,Groundnut
42.69403147,56.9907915,26.47197482,1,1045.356225,Sugarcane
36.33632433,56.63117784,5.427450276,1,1046.849138,Sugarcane
40.01194612,97.19670248,68.58032038,0,955.7390317,Cabbage
29.77921202,82.93034623,8.80547767,1,1034.501825,Sorghum
29.91000883,43.19546408,74.49804046,0,951.1579934,Cotton
18.15307233,81.05141615,25.42237699,1,1006.719844,Chili
29.77063087,61.07586903,32.42057279,1,989.9688244,Potato
18.26253881,50.26495151,53.69921942,1,951.7318638,Maize
17.40699941,54.77955992,41.20880107,1,960.1142452,Millets
25.63044477,43.23005713,91.15240916,1,967.6003301,Maize
39.72538154,43.23332705,10.0290822,1,1007.283714,Rice
23.15029663,68.66656326,49.60709335,0,1013.373486,Sorghum
35.27324189,78.06779007,95.72861685,1,961.4951045,Chili
41.23238742,99.02971627,37.59701234,0,989.1939838,Barley
42.15494364,63.69574569,3.176397663,0,962.5230798,Sugarcane
16.06228828,33.95164821,33.72926706,0,995.0113093,Sorghum
38.60702679,66.82839608,72.61255325,0,1022.153167,Tomato
28.79202216,46.93359633,79.64264965,0,1046.691258,Cotton
23.77027902,57.49525892,27.74023965,1,1027.109575,Chili
41.84451123,66.73986188,1.814468133,0,963.4970728,Sugarcane
18.5469052,92.51865686,40.78187017,0,984.7712618,Brinjal
32.77579538,31.03659376,64.78601615,1,1042.467177,Potato
44.70553349,79.55593827,2.578851462,0,965.6946129,Wheat
43.51790604,92.89890007,28.42301138,1,1020.745075,Rice
41.84314407,45.68201461,69.93525143,1,968.8306597,Cauliflower
44.95867468,98.24072688,91.88831374,1,1008.033615,Chili
31.61255643,49.11772896,26.61718318,1,954.9109552,Mustard
36.36790783,34.64341767,6.385387399,0,1001.843843,Rice
17.09629856,82.89232779,35.35313076,0,951.6816472,Tobacco
15.72974794,51.29245736,88.25992239,1,998.7177679,Cotton
44.24129583,43.19560056,2.89018987,0,981.366026,Sugarcane
31.0382072,99.21676074,96.44542242,0,1028.075752,Barley
33.78228809,42.23489663,42.3396807,0,1033.835087,Cabbage
38.18379036,48.20585995,84.78011711,0,978.6754019,Onion
42.86116674,63.1212617,37.45809292,1,1045.405337,Tomato
44.66900135,84.97712599,30.70979142,1,1022.87922,Tomato
17.50087451,44.19175285,1.918486817,1,983.005367,Cauliflower
25.05882995,44.27662298,30.85263831,0,999.9737201,Groundnut
30.7948958,86.7080191,76.89091153,0,990.1916166,Groundnut
40.31859375,71.36193292,6.263782329,0,985.3280311,Rice
19.82711316,57.06051561,50.04324003,1,991.4141041,Cotton
22.2940945,57.86835925,59.61577541,0,985.1271134,Cotton
16.07266626,75.49371094,58.25495321,0,956.2236907,Pulses
16.70699611,59.02202956,26.92711383,1,1043.479133,Millets
38.0019967,35.14783792,37.19950434,1,1006.104072,Peas
27.1749946,41.93664979,90.68615115,1,959.0999787,Cotton
22.70817067,66.53948894,43.87604338,1,979.3410959,Mustard
25.04876954,80.14308787,5.567585593,0,991.0848091,Peas
25.28765504,43.02484858,53.19027714,1,958.5862243,Cotton
32.23971052,95.41444497,14.95139443,0,1028.48583,Cauliflower
40.5927992,51.15878554,30.83800028,0,970.9627779,Chili
28.46684573,85.35259178,61.40968483,0,1008.477859,Cotton
25.2794395,41.89658016,36.37427,0,970.9313298,Cabbage
39.12186097,93.52383775,57.54771789,1,996.4170519,Mustard
23.11242331,78.61931743,45.60045702,1,1047.462332,Sorghum
32.58611091,96.30927692,47.58774694,0,1033.920719,Cauliflower
19.76109948,90.67874062,11.63024531,0,989.6108693,Barley
32.47123881,76.60101221,92.55980734,0,1030.207843,Barley
18.58463292,81.46823267,51.35015364,1,990.4084354,Maize
18.50598739,39.86934851,99.38146864,1,1034.232217,Pulses
44.41079699,47.96869254,4.123142575,0,958.8999529,Wheat
30.38059541,97.02342451,90.14637852,0,1017.433904,Cauliflower
32.21918528,71.4855553,75.9551207,1,970.8226427,Sorghum
38.60279964,92.46847081,92.66410241,1,977.3553779,Tobacco
26.97608376,85.70359704,63.51317375,0,1016.098056,Pulses
18.42640086,54.69923061,15.37339642,1,1033.036248,Cauliflower
41.21399184,47.58242198,51.56535324,0,998.2589381,Sorghum
26.06703948,58.14023622,81.05150053,1,987.5432943,Pulses
34.30538167,74.58182918,33.30273966,1,977.2310954,Brinjal
23.21605368,82.05025262,52.61298516,1,1029.192537,Pulses
44.07816442,45.3234693,73.44447617,0,970.7106622,Potato
39.60241695,66.0893279,47.71195256,1,995.9531789,Tomato
44.1452796,39.87414832,66.20978036,0,1010.027872,Groundnut
19.11620459,83.3706964,87.83043734,0,997.837517,Pulses
41.40631929,83.62229444,13.98649998,0,1042.353684,Sugarcane
43.22778551,90.92575506,62.98895587,0,1018.014371,Mustard
34.89887624,36.14533541,5.67107832,1,1035.703101,Tomato
22.49582254,85.22771236,13.50041334,0,968.1698765,Groundnut
23.29626368,97.57672833,43.65807297,0,1013.147197,Cauliflower
36.64066505,37.65182789,15.55078292,0,986.9230524,Sugarcane
20.62606389,80.47280885,2.441137616,0,968.1931508,Cabbage
36.37463665,63.83499009,22.09123338,1,999.2122863,Rice
32.4581658,60.16650072,71.19928218,1,1035.067954,Mustard
44.27906258,55.7163302,84.2514334,1,959.5650963,Brinjal
15.05197706,81.1309001,27.49327264,1,990.048271,Groundnut
44.42742309,67.09258735,72.30809783,1,1022.470285,Peas
43.75303152,84.81769957,58.13688802,0,957.1720153,Peas
37.43771873,74.96380182,55.95852516,1,975.0979307,Peas
15.18012624,81.64226918,1.616591212,0,1047.390462,Cauliflower
44.90119187,30.20417052,62.82238748,0,1042.810446,Cauliflower
18.74321321,67.79967372,56.01512136,1,1008.062847,Pulses
32.93872073,82.43331481,57.02325243,1,1019.18045,Millets
18.78699869,84.83806286,6.094848961,0,959.5698118,Millets
29.30986073,65.34064557,45.6040832,0,969.5770144,Cauliflower
20.7529328,33.82776934,33.7771478,1,962.5603509,Chili
20.13499969,81.76058693,80.12508359,1,966.1103816,Pulses
28.30318206,79.57573099,97.65903496,0,954.3214538,Maize
28.74952417,49.00781405,97.49405572,1,1047.626243,Maize
28.34808702,95.06202372,61.95708627,1,989.3928803,Pulses
30.75380654,58.36314981,71.70308837,0,1039.226634,Brinjal
17.27408768,78.74973176,28.87628437,0,987.3253988,Tomato
18.31865602,39.32117881,49.57899671,0,961.8713884,Brinjal
42.31129117,95.20676503,39.68804175,0,951.9635763,Tomato
17.30790661,58.47030252,94.91513569,0,990.078308,Maize
44.25394819,30.62894189,69.15354469,1,1010.126514,Cabbage
35.30052451,79.41621899,78.77926384,1,994.1569374,Onion
18.5556681,49.83600519,83.71265045,1,985.5574323,Pulses
28.5245342,42.55385242,9.419315849,1,969.421276,Peas
42.78756362,42.8641216,29.91285743,1,996.2223252,Rice
31.60996471,72.38304214,91.21362903,1,990.8997063,Chili
18.88670579,72.14513436,99.02302453,1,971.0327329,Pulses
22.42045111,76.94340897,19.01734943,0,1000.708472,Cabbage
35.22751667,85.88253302,10.86518214,0,987.6810742,Rice
32.79951388,43.39356092,44.34518667,0,955.6876313,Brinjal
36.24531755,54.89697618,79.72724389,0,1019.133048,Tomato
27.88153682,90.33300778,38.45684241,1,978.2742966,Brinjal
42.23726962,74.22599412,82.22347503,1,982.3606627,Mustard
40.65632092,34.22040647,67.33924166,0,1015.415913,Cauliflower
37.15466791,68.95473614,89.36917886,1,956.7686826,Potato
23.3364582,36.95242209,4.890954527,1,1025.646455,Sorghum
29.62638593,74.6133172,36.77994347,1,984.2617935,Chili
23.07359217,44.23875145,0.497146692,1,989.7785785,Tomato
34.10690694,60.33733602,43.0518881,0,995.8935135,Tobacco
37.78022136,39.02879145,44.30134147,1,967.1436385,Chili
27.27457852,95.55825248,30.57686924,1,970.8927374,Mustard
42.95969861,64.74722695,46.31753092,1,952.7469777,Millets
15.71509102,57.2485151,57.09585339,1,952.6498238,Maize
30.88010845,67.33974581,24.55712607,1,1027.612997,Mustard
37.55568993,72.84627921,77.35054593,0,967.1619858,Groundnut
33.49273118,41.51228961,34.44852106,1,1022.592115,Brinjal
33.05012064,78.89421471,88.55529513,1,960.7063057,Tomato
28.83229702,69.81286583,47.93672253,1,980.1259306,Onion
36.05222372,94.18303939,63.03569601,0,1046.554553,Groundnut
37.22258342,83.85874798,72.47170185,0,1025.322978,Barley
35.68185789,67.15307905,36.33430366,1,1002.72658,Cabbage
22.39416333,66.01366878,45.60509314,1,950.3086463,Onion
35.8508544,65.88222802,63.86459114,0,1020.644715,Onion
29.40432262,85.25125832,22.70365568,1,1007.753414,Cauliflower
16.34740714,73.40698216,7.2242005,0,972.4178918,Brinjal
25.77462504,86.96267269,68.12137363,0,1023.815675,Maize
23.07458399,42.84355256,72.65047236,0,1040.682071,Cotton
15.26734865,58.1359884,11.16436971,1,985.5354598,Cabbage
19.58894009,91.29003908,96.67669418,0,1022.402777,Maize
20.655589,30.30680769,1.353653215,0,968.1276222,Tobacco
24.28041325,97.26435548,45.83778152,0,1043.55894,Tomato
15.72126308,82.26324557,37.04715003,0,959.3655361,Onion
32.37588816,89.83446055,48.75742085,0,950.7159012,Cabbage
32.0812591,90.68782307,27.07641799,1,1033.359294,Chili
23.32648678,34.52354805,82.00506352,1,1041.350928,Cotton
44.72262456,68.13050475,34.80449192,1,992.3023569,Groundnut
42.46920479,48.75689035,5.84625055,0,979.9120421,Rice
30.05371331,70.73839714,26.70880449,0,979.0572299,Tomato
16.71696797,64.95220558,81.58851743,1,995.6627498,Pulses
23.22189421,70.27813408,85.06428054,1,1021.871692,Maize
42.72391475,57.6730334,76.33675379,1,1047.6571,Cauliflower
30.91940415,31.18298354,19.67123846,0,1044.850309,Tomato
25.20219189,56.20240027,76.41961511,1,972.1959162,Maize
44.13692107,81.41784602,42.42529372,1,1016.346048,Groundnut
26.72017772,99.40171382,74.32365112,1,997.5916373,Pulses
41.89429102,85.60283307,41.85292776,1,1030.933826,Onion
31.03084944,84.78124188,70.41083379,1,969.3642916,Cabbage
44.7970751,83.7746523,16.2191692,1,1031.78252,Rice
29.95192402,33.69482848,83.87053648,0,984.345332,Pulses
21.72480963,84.04011437,60.70313485,0,981.3944365,Pulses
36.11133161,81.88427642,71.31717329,0,1033.210324,Groundnut
40.03075255,49.32648965,10.94718255,1,951.7128857,Wheat
44.42833539,38.23806345,59.88645233,0,1005.940723,Groundnut
21.21036829,47.23518108,47.12153704,0,966.9339274,Groundnut
41.21417347,70.03080307,95.33985451,1,1042.166876,Tomato
34.28384206,66.18080347,20.81357653,1,1002.984386,Groundnut
19.51550619,34.7339441,54.26092514,1,988.9290823,Pulses
39.2484351,69.48011035,40.35679456,0,1002.922735,Peas
43.57020717,68.50055141,94.89287932,0,1043.516388,Sorghum
20.98607302,89.33027811,83.23498243,0,972.0161027,Maize
22.65410909,42.65923061,42.38667478,1,962.9984377,Cauliflower
22.51383616,73.70018118,69.91943432,0,1047.112961,Maize
